Num,Div,Date,Time,Field,Visitor,TeamV,Home,TeamH,Type
3472,B14CB,10/15/2016,12:00 PM,DRAG-WestvalePkLarge,14011,RamapoValley-Palau-BU14C,14453,Dragons-Foley-BU14C,L
3473,B14CB,10/15/2016,02:00 PM,WALD-HSTurf-3,14348,Arsenal-Schneider-BU14C,14107,Warriors-Jahnke-BU14C,L
3474,B14CB,10/15/2016,05:30 PM,HACK-Johnson2,14287,Maroons-Hamon-BU14CB,14658,Hackensack-Fontalvo-BU14C,L
3475,B14CB,10/15/2016,10:00 AM,GLENRDGE-WashFld,13818,GlenRock-VergeldeDios-BU14C,14418,GlenRidge-Juros-BU14CB,L
3476,B14CB,10/15/2016,02:00 PM,HOT-Tisdale,14519,Montclair-Abrahams-BU14CB,14297,Hotspur-Peller-BU14C,L
3477,B14CB,10/22/2016,05:00 PM,MAR-RHS Stadium,14453,Dragons-Foley-BU14C,14287,Maroons-Hamon-BU14CB,L
3478,B14CB,10/22/2016,04:00 PM,SS-LowerFaberMustang,14658,Hackensack-Fontalvo-BU14C,13818,GlenRock-VergeldeDios-BU14C,L
3479,B14CB,10/22/2016,01:00 PM,NY-RV-Suffern MS1,14107,Warriors-Jahnke-BU14C,14011,RamapoValley-Palau-BU14C,L
3480,B14CB,10/22/2016,01:00 PM,MONT-Pittser,14418,GlenRidge-Juros-BU14CB,14519,Montclair-Abrahams-BU14CB,L
3481,B14CB,10/21/2017,07:00 PM,ARS-PHHS1,14671,Ajax-Buttacavoli-BU14CB,14348,Arsenal-Schneider-BU14C,L
3482,B14CB,10/29/2016,02:00 PM,WALD-HSTurf-3,14287,Maroons-Hamon-BU14CB,14107,Warriors-Jahnke-BU14C,L
3483,B14CB,10/29/2016,04:30 PM,DRAG-WestvalePkLarge,13818,GlenRock-VergeldeDios-BU14C,14453,Dragons-Foley-BU14C,L
3484,B14CB,10/29/2016,02:00 PM,HACK-Johnson2,14519,Montclair-Abrahams-BU14CB,14658,Hackensack-Fontalvo-BU14C,L
3485,B14CB,10/29/2016,09:00 AM,GLENRDGE-Carteret,14297,Hotspur-Peller-BU14C,14418,GlenRidge-Juros-BU14CB,L
3486,B14CB,10/15/2017,07:00 PM,AJAX-VetsField,14011,RamapoValley-Palau-BU14C,14671,Ajax-Buttacavoli-BU14CB,L
3487,B14CB,11/04/2017,06:30 PM,MAR-RHS Stadium,14671,Ajax-Buttacavoli-BU14CB,14287,Maroons-Hamon-BU14CB,L
3488,B14CB,11/05/2016,12:00 PM,MONT-Pittser,14453,Dragons-Foley-BU14C,14519,Montclair-Abrahams-BU14CB,L
3489,B14CB,11/05/2016,03:45 PM,NY-RV-JTS Sport,14348,Arsenal-Schneider-BU14C,14011,RamapoValley-Palau-BU14C,L
3490,B14CB,11/05/2016,01:00 PM,HOT-Adorno,14658,Hackensack-Fontalvo-BU14C,14297,Hotspur-Peller-BU14C,L
3491,B14CB,11/05/2016,03:00 PM,SS-LowerFaberMustang,14107,Warriors-Jahnke-BU14C,13818,GlenRock-VergeldeDios-BU14C,L
3492,B14CB,11/12/2016,03:30 PM,HACK-Johnson2,14418,GlenRidge-Juros-BU14CB,14658,Hackensack-Fontalvo-BU14C,L
3493,B14CB,10/28/2017,09:00 AM,AJAX-MPHS-Lg,13818,GlenRock-VergeldeDios-BU14C,14671,Ajax-Buttacavoli-BU14CB,L
3494,B14CB,11/12/2016,02:30 PM,DRAG-WestvalePkLarge,14297,Hotspur-Peller-BU14C,14453,Dragons-Foley-BU14C,L
3495,B14CB,11/12/2016,12:00 PM,ARS-PVHS1,14287,Maroons-Hamon-BU14CB,14348,Arsenal-Schneider-BU14C,L
3496,B14CB,11/12/2016,12:00 AM,TBS (V),14519,Montclair-Abrahams-BU14CB,14107,Warriors-Jahnke-BU14C,L
3497,B14CB,11/19/2016,03:00 PM,SS-LowerFaberMustang,14348,Arsenal-Schneider-BU14C,13818,GlenRock-VergeldeDios-BU14C,L
3498,B14CB,11/19/2016,12:00 PM,HOT-Tisdale,14107,Warriors-Jahnke-BU14C,14297,Hotspur-Peller-BU14C,L
3499,B14CB,11/19/2016,09:00 AM,GLENRDGE-WashFld,14453,Dragons-Foley-BU14C,14418,GlenRidge-Juros-BU14CB,L
3500,B14CB,11/18/2017,12:30 PM,MONT-Pittser,14671,Ajax-Buttacavoli-BU14CB,14519,Montclair-Abrahams-BU14CB,L
3501,B14CB,11/19/2016,07:00 PM,MAR-RHS Stadium,14011,RamapoValley-Palau-BU14C,14287,Maroons-Hamon-BU14CB,L
3502,B14CW,09/10/2016,09:00 AM,SILVERLK-MillerFldF1,14313,JustOne-Rodriguez-BU14C,14112,SilverLakeAcademy-SHAABAN-BU14C,L
3503,B14CW,09/10/2016,03:00 PM,BAY-VeteransStadium-,14700,Hoboken-Martin-BU14CW,13904,Bayonnne-Alcantara-BU14CW,L
3504,B14CW,09/10/2016,12:00 AM,TBS (H),13789,NoBergen-Callejas-BU14CW,14656,Ironbound-DaSilva-BU14CW,L
3505,B14CW,09/17/2016,06:30 PM,HOB-SinatraPk,14656,Ironbound-DaSilva-BU14CW,14700,Hoboken-Martin-BU14CW,L
3506,B14CW,09/17/2016,01:00 PM,NoBergen-HudsonCtyPk,14112,SilverLakeAcademy-SHAABAN-BU14C,13789,NoBergen-Callejas-BU14CW,L
3507,B14CW,09/17/2016,09:00 AM,NWK-BranchBrook,13904,Bayonnne-Alcantara-BU14CW,14313,JustOne-Rodriguez-BU14C,L
3508,B14CW,09/24/2016,04:45 PM,BAY-VeteransStadium-,13789,NoBergen-Callejas-BU14CW,13904,Bayonnne-Alcantara-BU14CW,L
3509,B14CW,09/24/2016,05:00 PM,HOB-JFKHS,14313,JustOne-Rodriguez-BU14C,14700,Hoboken-Martin-BU14CW,L
3510,B14CW,09/24/2016,09:00 AM,NWK-RiverfrontPark,14112,SilverLakeAcademy-SHAABAN-BU14C,14656,Ironbound-DaSilva-BU14CW,L
3511,B14CW,10/01/2016,09:00 AM,NWK-BranchBrook,14656,Ironbound-DaSilva-BU14CW,14313,JustOne-Rodriguez-BU14C,L
3512,B14CW,10/01/2016,09:00 AM,SILVERLK-MillerFldF1,13904,Bayonnne-Alcantara-BU14CW,14112,SilverLakeAcademy-SHAABAN-BU14C,L
3513,B14CW,10/01/2016,01:00 PM,NoBergen-HudsonCtyPk,14700,Hoboken-Martin-BU14CW,13789,NoBergen-Callejas-BU14CW,L
3514,B14CW,10/15/2016,07:45 PM,HOB-SinatraPk,14112,SilverLakeAcademy-SHAABAN-BU14C,14700,Hoboken-Martin-BU14CW,L
3515,B14CW,10/15/2016,09:00 AM,NWK-RiverfrontPark,13904,Bayonnne-Alcantara-BU14CW,14656,Ironbound-DaSilva-BU14CW,L
3516,B14CW,10/15/2016,09:00 AM,NWK-BranchBrook,13789,NoBergen-Callejas-BU14CW,14313,JustOne-Rodriguez-BU14C,L
3517,B14CW,10/22/2016,05:00 PM,HOB-SinatraPk,13904,Bayonnne-Alcantara-BU14CW,14700,Hoboken-Martin-BU14CW,L
3518,B14CW,10/22/2016,01:00 PM,NoBergen-HudsonCtyPk,14656,Ironbound-DaSilva-BU14CW,13789,NoBergen-Callejas-BU14CW,L
3519,B14CW,10/22/2016,09:00 AM,NWK-BranchBrook,14112,SilverLakeAcademy-SHAABAN-BU14C,14313,JustOne-Rodriguez-BU14C,L
3520,B14CW,10/29/2016,10:00 AM,SILVERLK-MillerFldF1,13789,NoBergen-Callejas-BU14CW,14112,SilverLakeAcademy-SHAABAN-BU14C,L
3521,B14CW,10/29/2016,09:00 AM,NWK-RiverfrontPark,14700,Hoboken-Martin-BU14CW,14656,Ironbound-DaSilva-BU14CW,L
3522,B14CW,10/29/2016,03:00 PM,BAY-VeteransStadium-,14313,JustOne-Rodriguez-BU14C,13904,Bayonnne-Alcantara-BU14CW,L
3523,B14CW,11/05/2016,02:45 PM,NoBergen-HudsonCtyPk,13904,Bayonnne-Alcantara-BU14CW,13789,NoBergen-Callejas-BU14CW,L
3524,B14CW,11/05/2016,09:00 AM,NWK-BranchBrook,14700,Hoboken-Martin-BU14CW,14313,JustOne-Rodriguez-BU14C,L
3525,B14CW,11/05/2016,09:00 AM,SILVERLK-MillerFldF1,14656,Ironbound-DaSilva-BU14CW,14112,SilverLakeAcademy-SHAABAN-BU14C,L
3526,B14CW,11/12/2016,09:00 AM,NWK-RiverfrontPark,14313,JustOne-Rodriguez-BU14C,14656,Ironbound-DaSilva-BU14CW,L
3527,B14CW,11/12/2016,03:00 PM,BAY-VeteransStadium-,14112,SilverLakeAcademy-SHAABAN-BU14C,13904,Bayonnne-Alcantara-BU14CW,L
3528,B14CW,11/12/2016,12:00 AM,F1,13789,NoBergen-Callejas-BU14CW,14700,Hoboken-Martin-BU14CW,L
3529,B14CW,11/19/2016,02:30 PM,NoBergen-HudsonCtyPk,14313,JustOne-Rodriguez-BU14C,13789,NoBergen-Callejas-BU14CW,L
3530,B14CW,11/19/2016,11:00 AM,SILVERLK-MillerFldF1,14700,Hoboken-Martin-BU14CW,14112,SilverLakeAcademy-SHAABAN-BU14C,L
3531,B14CW,11/19/2016,04:00 PM,BAY-VeteransStadium-,14656,Ironbound-DaSilva-BU14CW,13904,Bayonnne-Alcantara-BU14CW,L
3532,B14D,11/19/2016,10:00 AM,BELLE-BellePkFull,14427,Secaucus-Banja-BU14D,14232,Belleville-Trastoy-BU14D,L
3533,B14D,11/19/2016,08:00 PM,TEANECK-VoteeFB,14090,CougarSC-Aaron-BU14D,13858,Teaneck-Schneider-BU14D,L
3534,B14D,11/19/2016,03:30 PM,GARFLD-Belmont,13969,WestEssex-Coughlin-BU14D,14304,SCVistula-Kalata-BU14D,L
3535,B14D,11/19/2016,07:00 PM,FL-DeBrow1,14242,Hackensack-Serrano-BU14D,13936,FairLawnAllSports-Amaya-BU14D,L
3536,B14D,11/19/2016,11:00 AM,WYNE-FroehnerMemPk,14532,Rockland-Patrikis-BU14D,13725,WayneBG-Funiciello-BU14D,L
3537,B14D,09/10/2016,03:00 PM,COUGSC-DeHart,14304,SCVistula-Kalata-BU14D,14090,CougarSC-Aaron-BU14D,L
3538,B14D,09/10/2016,01:30 PM,NY-Rock-Veterans1,14232,Belleville-Trastoy-BU14D,14532,Rockland-Patrikis-BU14D,L
3539,B14D,09/10/2016,12:00 AM,TBS (V),13858,Teaneck-Schneider-BU14D,14427,Secaucus-Banja-BU14D,L
3540,B14D,09/10/2016,08:00 AM,WEssex-Veterans,13936,FairLawnAllSports-Amaya-BU14D,13969,WestEssex-Coughlin-BU14D,L
3541,B14D,09/10/2016,07:15 PM,HACK-Johnson2,13731,NoArlington-Hughes-BU14D,14242,Hackensack-Serrano-BU14D,L
3542,B14D,10/01/2016,02:00 PM,NA-Zadroga1,13969,WestEssex-Coughlin-BU14D,13731,NoArlington-Hughes-BU14D,L
3543,B14D,10/01/2016,03:30 PM,GARFLD-Belmont,14427,Secaucus-Banja-BU14D,14304,SCVistula-Kalata-BU14D,L
3544,B14D,10/01/2016,10:00 AM,BELLE-BellePkFull,13725,WayneBG-Funiciello-BU14D,14232,Belleville-Trastoy-BU14D,L
3545,B14D,10/01/2016,08:00 PM,TEANECK-VoteeFB,14532,Rockland-Patrikis-BU14D,13858,Teaneck-Schneider-BU14D,L
3546,B14D,10/01/2016,05:00 PM,FL-DeBrow1,14090,CougarSC-Aaron-BU14D,13936,FairLawnAllSports-Amaya-BU14D,L
3547,B14D,09/17/2016,12:00 AM,TBS (V),13858,Teaneck-Schneider-BU14D,13725,WayneBG-Funiciello-BU14D,L
3548,B14D,09/17/2016,10:00 AM,WEssex-Veterans,14242,Hackensack-Serrano-BU14D,13969,WestEssex-Coughlin-BU14D,L
3549,B14D,09/17/2016,01:00 PM,COUGSC-DeHart,13731,NoArlington-Hughes-BU14D,14090,CougarSC-Aaron-BU14D,L
3550,B14D,09/17/2016,03:45 PM,NY-Rock-Veterans1,14304,SCVistula-Kalata-BU14D,14532,Rockland-Patrikis-BU14D,L
3551,B14D,09/17/2016,10:00 AM,SECAU-Kane,13936,FairLawnAllSports-Amaya-BU14D,14427,Secaucus-Banja-BU14D,L
3552,B14D,10/15/2016,06:00 PM,FL-DeBrow1,14532,Rockland-Patrikis-BU14D,13936,FairLawnAllSports-Amaya-BU14D,L
3553,B14D,10/15/2016,02:00 PM,NA-Zadroga1,14427,Secaucus-Banja-BU14D,13731,NoArlington-Hughes-BU14D,L
3554,B14D,10/15/2016,12:00 AM,TBS (V),14090,CougarSC-Aaron-BU14D,14242,Hackensack-Serrano-BU14D,L
3555,B14D,10/15/2016,08:00 PM,TEANECK-VoteeFB,14232,Belleville-Trastoy-BU14D,13858,Teaneck-Schneider-BU14D,L
3556,B14D,10/15/2016,03:30 PM,GARFLD-Belmont,13725,WayneBG-Funiciello-BU14D,14304,SCVistula-Kalata-BU14D,L
3557,B14D,09/24/2016,12:00 AM,SECAU-Kane,14242,Hackensack-Serrano-BU14D,14427,Secaucus-Banja-BU14D,L
3558,B14D,09/24/2016,03:00 PM,WYNE-WayneValleyHS,13936,FairLawnAllSports-Amaya-BU14D,13725,WayneBG-Funiciello-BU14D,L
3559,B14D,09/24/2016,01:00 PM,NY-Rock-Veterans1,13731,NoArlington-Hughes-BU14D,14532,Rockland-Patrikis-BU14D,L
3560,B14D,09/24/2016,05:00 PM,COUGSC-DeHart,13969,WestEssex-Coughlin-BU14D,14090,CougarSC-Aaron-BU14D,L
3561,B14D,09/24/2016,10:00 AM,BELLE-BellePkFull,14304,SCVistula-Kalata-BU14D,14232,Belleville-Trastoy-BU14D,L
3562,B14D,10/22/2016,02:00 PM,NA-Zadroga1,13725,WayneBG-Funiciello-BU14D,13731,NoArlington-Hughes-BU14D,L
3563,B14D,10/22/2016,12:00 AM,TBS (V),13858,Teaneck-Schneider-BU14D,14304,SCVistula-Kalata-BU14D,L
3564,B14D,10/22/2016,05:00 PM,FL-DeBrow1,14232,Belleville-Trastoy-BU14D,13936,FairLawnAllSports-Amaya-BU14D,L
3565,B14D,10/22/2016,08:00 AM,WEssex-Veterans,14427,Secaucus-Banja-BU14D,13969,WestEssex-Coughlin-BU14D,L
3566,B14D,10/22/2016,05:15 PM,HACK-Johnson2,14532,Rockland-Patrikis-BU14D,14242,Hackensack-Serrano-BU14D,L
3567,B14D,10/29/2016,01:45 PM,NY-Rock-Veterans1,13969,WestEssex-Coughlin-BU14D,14532,Rockland-Patrikis-BU14D,L
3568,B14D,10/29/2016,12:00 PM,WYNE-FroehnerMemPk,14242,Hackensack-Serrano-BU14D,13725,WayneBG-Funiciello-BU14D,L
3569,B14D,10/29/2016,12:00 AM,TBS (H),13936,FairLawnAllSports-Amaya-BU14D,13858,Teaneck-Schneider-BU14D,L
3570,B14D,10/29/2016,10:00 AM,BELLE-BellePkFull,13731,NoArlington-Hughes-BU14D,14232,Belleville-Trastoy-BU14D,L
3571,B14D,10/29/2016,12:00 AM,TBS (H),14090,CougarSC-Aaron-BU14D,14427,Secaucus-Banja-BU14D,L
3572,B14D,11/05/2016,05:00 PM,FL-DeBrow1,14304,SCVistula-Kalata-BU14D,13936,FairLawnAllSports-Amaya-BU14D,L
3573,B14D,11/05/2016,03:00 PM,COUGSC-DeHart,14532,Rockland-Patrikis-BU14D,14090,CougarSC-Aaron-BU14D,L
3574,B14D,11/05/2016,10:00 AM,WEssex-Veterans,13725,WayneBG-Funiciello-BU14D,13969,WestEssex-Coughlin-BU14D,L
3575,B14D,11/05/2016,03:30 PM,HACK-Johnson2,14232,Belleville-Trastoy-BU14D,14242,Hackensack-Serrano-BU14D,L
3576,B14D,11/05/2016,12:00 AM,TBS (V),13858,Teaneck-Schneider-BU14D,13731,NoArlington-Hughes-BU14D,L
3577,B14D,11/12/2016,08:00 PM,TEANECK-VoteeFB,14242,Hackensack-Serrano-BU14D,13858,Teaneck-Schneider-BU14D,L
3578,B14D,11/12/2016,12:00 AM,TBS (V),13969,WestEssex-Coughlin-BU14D,14232,Belleville-Trastoy-BU14D,L
3579,B14D,11/12/2016,01:00 PM,NY-Rock-Veterans1,14427,Secaucus-Banja-BU14D,14532,Rockland-Patrikis-BU14D,L
3580,B14D,11/12/2016,12:00 AM,TBS (V),14090,CougarSC-Aaron-BU14D,13725,WayneBG-Funiciello-BU14D,L
3581,B14D,11/12/2016,03:30 PM,GARFLD-Belmont,13731,NoArlington-Hughes-BU14D,14304,SCVistula-Kalata-BU14D,L
3582,B14D,09/03/2016,12:00 AM,TBS (L),14232,Belleville-Trastoy-BU14D,14090,CougarSC-Aaron-BU14D,L
3583,B14D,09/03/2016,12:00 AM,TBS (L),13936,FairLawnAllSports-Amaya-BU14D,13731,NoArlington-Hughes-BU14D,L
3584,B14D,09/03/2016,12:00 AM,TBS (L),14304,SCVistula-Kalata-BU14D,14242,Hackensack-Serrano-BU14D,L
3585,B14D,09/03/2016,12:00 AM,TBS (L),13725,WayneBG-Funiciello-BU14D,14427,Secaucus-Banja-BU14D,L
3586,B14D,09/03/2016,12:00 AM,TBS (L),13858,Teaneck-Schneider-BU14D,13969,WestEssex-Coughlin-BU14D,L
3587,B14E,09/03/2016,12:00 AM,TBS (L),14291,Maroons-Manwaring-BU14E,14568,Mahwah-Paz-BU14E,L
3588,B14E,09/03/2016,12:00 AM,TBS (L),14677,Leonia-Cortez-BU14E,14577,Fairview-Suarez-BU14E,L
3589,B14E,09/03/2016,12:00 AM,TBS (L),13889,Tenafly-Matteson-BU14E,13780,Verona-Rosinski-BU14E,L
3590,B14E,09/03/2016,12:00 AM,TBS (L),13971,WestEssex-Ferrara-BU14E,14091,CougarSC-Loubier-BU14E,L
3591,B14E,09/03/2016,12:00 AM,TBS (L),13963,Emerson-Dubilo-BU14E,14489,CougarUtd-Sathananthan-BU14E,L
3592,B14E,09/10/2016,10:00 AM,WEssex-Veterans,14489,CougarUtd-Sathananthan-BU14E,13971,WestEssex-Ferrara-BU14E,L
3593,B14E,09/10/2016,12:00 AM,TBS (V),14091,CougarSC-Loubier-BU14E,13889,Tenafly-Matteson-BU14E,L
3594,B14E,09/10/2016,12:00 AM,TBS (V),14639,Dumont-Joyce-BU14D,13963,Emerson-Dubilo-BU14E,L
3595,B14E,09/10/2016,05:00 PM,MAR-VetsFld1,13780,Verona-Rosinski-BU14E,14291,Maroons-Manwaring-BU14E,L
3596,B14E,09/10/2016,04:30 PM,LEONIA-OvrpeckHoebel,14568,Mahwah-Paz-BU14E,14677,Leonia-Cortez-BU14E,L
3597,B14E,09/17/2016,08:15 PM,VERONA-Centennial,14677,Leonia-Cortez-BU14E,13780,Verona-Rosinski-BU14E,L
3598,B14E,09/17/2016,07:00 PM,DUM-Memorial,13971,WestEssex-Ferrara-BU14E,14639,Dumont-Joyce-BU14D,L
3599,B14E,09/17/2016,05:00 PM,COUGSC-DeHart,14291,Maroons-Manwaring-BU14E,14091,CougarSC-Loubier-BU14E,L
3600,B14E,09/17/2016,12:00 PM,COUGUTD-Front,13889,Tenafly-Matteson-BU14E,14489,CougarUtd-Sathananthan-BU14E,L
3601,B14E,09/17/2016,06:00 PM,MAHWAH-CSF,14577,Fairview-Suarez-BU14E,14568,Mahwah-Paz-BU14E,L
3602,B14E,09/24/2016,12:00 AM,TBS (H),14639,Dumont-Joyce-BU14D,13889,Tenafly-Matteson-BU14E,L
3603,B14E,09/24/2016,02:30 PM,MAR-VetsFld1,14489,CougarUtd-Sathananthan-BU14E,14291,Maroons-Manwaring-BU14E,L
3604,B14E,09/24/2016,08:00 AM,FAIRVIEW-English,13780,Verona-Rosinski-BU14E,14577,Fairview-Suarez-BU14E,L
3605,B14E,09/24/2016,08:00 AM,WEssex-Veterans,13963,Emerson-Dubilo-BU14E,13971,WestEssex-Ferrara-BU14E,L
3606,B14E,09/24/2016,04:00 PM,LEONIA-OvrpeckHoebel,14091,CougarSC-Loubier-BU14E,14677,Leonia-Cortez-BU14E,L
3607,B14E,10/01/2016,12:00 AM,TBS (H),14577,Fairview-Suarez-BU14E,14091,CougarSC-Loubier-BU14E,L
3608,B14E,10/01/2016,04:45 PM,VERONA-Centennial,14568,Mahwah-Paz-BU14E,13780,Verona-Rosinski-BU14E,L
3609,B14E,10/01/2016,10:00 AM,COUGUTD-Front,14677,Leonia-Cortez-BU14E,14489,CougarUtd-Sathananthan-BU14E,L
3610,B14E,10/01/2016,05:00 PM,DUM-Memorial,14291,Maroons-Manwaring-BU14E,14639,Dumont-Joyce-BU14D,L
3611,B14E,10/01/2016,01:00 PM,EM-Hillman,13889,Tenafly-Matteson-BU14E,13963,Emerson-Dubilo-BU14E,L
3612,B14E,10/22/2016,02:45 PM,MAR-VetsFld1,13963,Emerson-Dubilo-BU14E,14291,Maroons-Manwaring-BU14E,L
3613,B14E,10/22/2016,03:00 PM,TEN-Geissinger,13971,WestEssex-Ferrara-BU14E,13889,Tenafly-Matteson-BU14E,L
3614,B14E,10/22/2016,06:00 PM,MAHWAH-CSF,14091,CougarSC-Loubier-BU14E,14568,Mahwah-Paz-BU14E,L
3615,B14E,10/22/2016,10:00 AM,FAIRVIEW-English,14489,CougarUtd-Sathananthan-BU14E,14577,Fairview-Suarez-BU14E,L
3616,B14E,10/22/2016,04:15 PM,LEONIA-OvrpeckHoebel,14639,Dumont-Joyce-BU14D,14677,Leonia-Cortez-BU14E,L
3617,B14E,10/15/2016,05:00 PM,COUGSC-DeHart,13780,Verona-Rosinski-BU14E,14091,CougarSC-Loubier-BU14E,L
3618,B14E,10/15/2016,09:00 AM,EM-HSTurf1Full,14677,Leonia-Cortez-BU14E,13963,Emerson-Dubilo-BU14E,L
3619,B14E,10/15/2016,08:00 AM,WEssex-Veterans,14291,Maroons-Manwaring-BU14E,13971,WestEssex-Ferrara-BU14E,L
3620,B14E,10/15/2016,07:00 PM,DUM-Memorial,14577,Fairview-Suarez-BU14E,14639,Dumont-Joyce-BU14D,L
3621,B14E,10/15/2016,11:00 AM,COUGUTD-Front,14568,Mahwah-Paz-BU14E,14489,CougarUtd-Sathananthan-BU14E,L
3622,B14E,10/29/2016,05:00 PM,MAHWAH-CSF,14639,Dumont-Joyce-BU14D,14568,Mahwah-Paz-BU14E,L
3623,B14E,10/29/2016,08:00 AM,FAIRVIEW-English,13963,Emerson-Dubilo-BU14E,14577,Fairview-Suarez-BU14E,L
3624,B14E,10/29/2016,02:00 PM,LEONIA-OvrpeckHoebel,13971,WestEssex-Ferrara-BU14E,14677,Leonia-Cortez-BU14E,L
3625,B14E,10/29/2016,07:00 PM,MAR-RHS Stadium,13889,Tenafly-Matteson-BU14E,14291,Maroons-Manwaring-BU14E,L
3626,B14E,10/29/2016,01:00 PM,VERONA-Centennial,14489,CougarUtd-Sathananthan-BU14E,13780,Verona-Rosinski-BU14E,L
3627,B14E,11/05/2016,01:00 PM,TEN-Geissinger,14677,Leonia-Cortez-BU14E,13889,Tenafly-Matteson-BU14E,L
3628,B14E,11/05/2016,11:00 AM,COUGUTD-Front,14091,CougarSC-Loubier-BU14E,14489,CougarUtd-Sathananthan-BU14E,L
3629,B14E,11/05/2016,12:00 PM,EM-HSTurf1Full,14568,Mahwah-Paz-BU14E,13963,Emerson-Dubilo-BU14E,L
3630,B14E,11/05/2016,03:00 PM,DUM-Memorial,13780,Verona-Rosinski-BU14E,14639,Dumont-Joyce-BU14D,L
3631,B14E,11/05/2016,08:00 AM,WEssex-Veterans,14577,Fairview-Suarez-BU14E,13971,WestEssex-Ferrara-BU14E,L
3632,B14E,11/12/2016,12:00 AM,TBS (V),13971,WestEssex-Ferrara-BU14E,14568,Mahwah-Paz-BU14E,L
3633,B14E,11/12/2016,12:00 AM,TBS (H),14291,Maroons-Manwaring-BU14E,14677,Leonia-Cortez-BU14E,L
3634,B14E,11/12/2016,08:00 AM,FAIRVIEW-English,13889,Tenafly-Matteson-BU14E,14577,Fairview-Suarez-BU14E,L
3635,B14E,11/12/2016,12:00 AM,TBS (H),13963,Emerson-Dubilo-BU14E,13780,Verona-Rosinski-BU14E,L
3636,B14E,11/12/2016,12:00 AM,TBS (H),14639,Dumont-Joyce-BU14D,14091,CougarSC-Loubier-BU14E,L
3637,B14E,11/19/2016,11:00 AM,EM-HSTurf1Full,14091,CougarSC-Loubier-BU14E,13963,Emerson-Dubilo-BU14E,L
3638,B14E,11/19/2016,01:00 PM,TEN-Geissinger,14568,Mahwah-Paz-BU14E,13889,Tenafly-Matteson-BU14E,L
3639,B14E,11/19/2016,03:00 PM,DUM-Memorial,14489,CougarUtd-Sathananthan-BU14E,14639,Dumont-Joyce-BU14D,L
3640,B14E,11/19/2016,12:00 AM,TBS (H),13780,Verona-Rosinski-BU14E,13971,WestEssex-Ferrara-BU14E,L
3641,B14E,11/19/2016,05:00 PM,MAR-RHS Stadium,14577,Fairview-Suarez-BU14E,14291,Maroons-Manwaring-BU14E,L
3642,B15A,09/11/2016,11:00 AM,NY-CLARK-KennedyPk1,13705,NoValley-Jaeger-BU15P,14609,Clarkstown-Kcira-BU15P,L
3643,B15A,09/11/2016,12:00 AM,TBS (B),14490,CougarUtd-Boiardi-BU15P,14299,Hotspur-Bussiere-BU15A,L
3644,B15A,09/11/2016,09:45 AM,MAR-RHS Stadium,14442,Mahwah-Kayal-BU15P,14301,Maroons-Boogaert-BU15A,L
3645,B15A,09/18/2016,12:00 AM,TBS (V),14299,Hotspur-Bussiere-BU15A,14442,Mahwah-Kayal-BU15P,L
3646,B15A,09/18/2016,12:30 PM,NoVAL-OTHS turf,14301,Maroons-Boogaert-BU15A,13705,NoValley-Jaeger-BU15P,L
3647,B15A,09/18/2016,12:00 AM,TBS (H),14609,Clarkstown-Kcira-BU15P,14490,CougarUtd-Boiardi-BU15P,L
3648,B15A,09/25/2016,12:00 AM,TBS (V),14490,CougarUtd-Boiardi-BU15P,14301,Maroons-Boogaert-BU15A,L
3649,B15A,09/25/2016,12:00 AM,TBS (H),14609,Clarkstown-Kcira-BU15P,14299,Hotspur-Bussiere-BU15A,L
3650,B15A,09/25/2016,06:00 PM,MAHWAH-CSF,13705,NoValley-Jaeger-BU15P,14442,Mahwah-Kayal-BU15P,L
3651,B15A,10/02/2016,12:00 AM,TBS (H),14442,Mahwah-Kayal-BU15P,14490,CougarUtd-Boiardi-BU15P,L
3652,B15A,10/02/2016,11:00 AM,NY-CLARK-KennedyPk1,14301,Maroons-Boogaert-BU15A,14609,Clarkstown-Kcira-BU15P,L
3653,B15A,10/02/2016,12:00 AM,TBS (V),14299,Hotspur-Bussiere-BU15A,13705,NoValley-Jaeger-BU15P,L
3654,B15A,10/16/2016,12:00 AM,TBS (H),14301,Maroons-Boogaert-BU15A,14299,Hotspur-Bussiere-BU15A,L
3655,B15A,10/16/2016,12:00 AM,TBS (V),14490,CougarUtd-Boiardi-BU15P,13705,NoValley-Jaeger-BU15P,L
3656,B15A,10/16/2016,06:00 PM,MAHWAH-CSF,14609,Clarkstown-Kcira-BU15P,14442,Mahwah-Kayal-BU15P,L
3657,B15A,10/23/2016,12:30 PM,NoVAL-OTHS turf,14609,Clarkstown-Kcira-BU15P,13705,NoValley-Jaeger-BU15P,L
3658,B15A,10/23/2016,06:00 PM,MAHWAH-CSF,14301,Maroons-Boogaert-BU15A,14442,Mahwah-Kayal-BU15P,L
3659,B15A,10/23/2016,12:00 AM,TBS (B),14299,Hotspur-Bussiere-BU15A,14490,CougarUtd-Boiardi-BU15P,L
3660,B15A,10/30/2016,12:00 AM,TBS (H),14442,Mahwah-Kayal-BU15P,14299,Hotspur-Bussiere-BU15A,L
3661,B15A,10/30/2016,12:00 AM,TBS (V),14490,CougarUtd-Boiardi-BU15P,14609,Clarkstown-Kcira-BU15P,L
3662,B15A,10/30/2016,09:00 AM,MAR-Stevens,13705,NoValley-Jaeger-BU15P,14301,Maroons-Boogaert-BU15A,L
