123 Log Analyzer Report
Domain name:NCSA 2009
Using Filter: 
generated on Mon Jul 13 10:14:11 2009

Time Period:01/Jan/2009:00:01:02 - 13/Jul/2009:14:12:57 total 194 day(s)

General Statistics
Total Hits,5112439
Total Cached Hits,5112439
Average Hits Per Day,26352
Average Hits Per Hour,1100
Average Hits Per Visitor,13.8
Average Data Transferred per Hit,0.0 KB
Total Visitors,371052
Average Visitors Per Day ,1912
Average Time Spent,323 Seconds
Average PageViews per visitor,5.36
Average Downloads per visitor,0.04
Average Data Transferred per Visitor,0.0 KB
Total Uniq IPs,41445
Visitors Who Visit Once,22139
Visitors Who Visit more than Once,19306
Total PageViews,1990090
Average PageViews Per Day,10258
Total File Downloads,14215
Average File Downloads Per Day,73
Total Images,2139782
Average Images Per Day,11029
Total failed requests,265742
Total Incomplete File downloads requests,966
Number of visitors bookmarked your web site,183973
Total Data Transferred,0.00 KB
Average Data Transferred per Day,0.00 KB


Access Report
Daily Report
Date,Hits,Visitors,Uniq IPs,Data Transferred(KB)
104,/asp/Clubs_Display.asp?ClubId=110,No referrer,42
105,/asp/Clubs_Display.asp?ClubId=70,No referrer,41
106,/asp/Games_Standings.asp?DivId=B14C,No referrer,41
107,/asp/Clubs_Display.asp?ClubId=102,No referrer,41
108,/asp/Field_Directions_List.asp?ClubId=96,No referrer,41
109,/asp/PlayAge_Calc.asp?YearSel=N,No referrer,41
110,/bylaws.htm,No referrer,41
111,/asp/Clubs_Display.asp?ClubId=78,No referrer,41
112,/asp/ComposeMessage.asp?RecId=68&src=club,No referrer,40
113,/asp/Clubs_Display.asp?ClubId=111,No referrer,40
114,/asp/Clubs_Display.asp?ClubId=82,No referrer,40
115,/FAQ.htm,No referrer,40
116,/asp/ComposeMessage.asp?RecId=82&src=club,No referrer,40
117,/asp/Games_Sched.asp?TeamNameSel=RamValleySC-Cru
z,No referrer,40
118,/asp/Games_Standings.asp?DivID=B12C,No referrer,40
119,/asp/Field_Directions_List.asp?ClubId=105,No referrer,40
120,/REFeval.doc,No referrer,40
121,/MATCHDAYFORM.doc,No referrer,40
122,/asp/ClubReg_Request.asp,No referrer,40
123,/asp/Clubs_Display.asp?ClubId=100,No referrer,40
124,/asp/Games_Sched_ByClub.asp?ClubNameSel=RamValle
ySC,No referrer,39
125,/asp/Field_Directions_List.asp?ClubId=82,No referrer,39
126,/asp/ComposeMessage.asp?RecId=93&src=club,No referrer,39
127,/asp/Clubs_Display.asp?ClubId=83,No referrer,39
128,/asp/Field_Directions_List.asp?ClubId=67,No referrer,39
129,/asp/Field_Directions_List.asp?ClubId=65,No referrer,39
130,/asp/ComposeMessage.asp?RecId=67&src=club,No referrer,39
131,/asp/Games_Sched.asp?TeamNameSel=Bayonne-Hanna,No referrer,39
132,/asp/Clubs_Display.asp?ClubId=96,No referrer,38
133,/asp/Field_Directions_List.asp?ClubId=112,No referrer,38
134,/directions/clarks_direct.htm,No referrer,38
135,/asp/ComposeMessage.asp?RecId=108&src=club,No referrer,38
136,/asp/Field_Directions_List.asp?ClubId=106,No referrer,37
137,/asp/Field_Directions_List.asp?ClubId=68,No referrer,37
138,/asp/ComposeMessage.asp?RecId=74&src=club,No referrer,37
139,/asp/Games_Sched.asp?TeamNameSel=Bayonne-Alejand
ro,No referrer,37
140,/asp/Clubs_Display.asp?ClubId=84,No referrer,37
141,/asp/Clubs_Display.asp?ClubId=93,No referrer,37
142,/asp/Clubs_Display.asp?ClubId=107,No referrer,37
143,/asp/Field_Directions_List.asp?ClubId=78,No referrer,37
144,/asp/Field_Directions_List.asp?ClubId=69,No referrer,37
145,/asp/Clubs_Display.asp?ClubId=68,No referrer,37
146,/clubs_List.asp,No referrer,37
147,/asp/ComposeMessage.asp?RecId=99&src=club,No referrer,36
148,/asp/ComposeMessage.asp?RecId=89&src=club,No referrer,36
149,/asp/ComposeMessage.asp?RecId=105&src=club,No referrer,36
150,/asp/games_sched.asp,No referrer,36
151,/asp/Games_Sched.asp?TeamNameSel=Bayonne-McDonal
d,No referrer,36
152,/asp/Forum/Forum_list.asp?TopicID=2,No referrer,36
153,/asp/Field_Directions_List.asp?ClubId=85,No referrer,36
154,/asp/Clubs_Display.asp?ClubId=105,No referrer,36
155,/asp/Games_standings.asp?DivId=G11E,No referrer,36
156,/asp/External_links.asp,No referrer,36
157,/asp/Clubs_Display.asp?ClubId=112,No referrer,36
158,/asp/Field_Directions_List.asp?ClubId=104,No referrer,36
159,/asp/Field_Directions_List.asp?ClubId=98,No referrer,35
160,/asp/Games_Sched.asp?TeamNameSel=RamValleySC-Rus
sell,No referrer,35
161,/asp/Field_Directions_List.asp?ClubId=70,No referrer,35
162,/asp/Field_Directions_List.asp?ClubId=107,No referrer,35
163,/NCSA_News.htm,No referrer,35
164,/asp/Clubs_Display.asp?ClubId=77,No referrer,35
165,/asp/Field_Directions_List.asp?ClubId=102,No referrer,35
166,/asp/ComposeMessage.asp?RecId=103&src=club,No referrer,35
167,/asp/ComposeMessage.asp?RecId=1&src=board%2B%255
BPLM=0%255D%255BN%255D%2BGET%2Bhttp://www.ncsanj
.com/asp//ComposeMessage.asp?RecId=1&src=board%2
B%255B0,3869,5902%255D%2B-%253E++GET+/asp/Compos
eMessage.asp?RecId=1&src=board%2B%255BPLM=0%255D
%255BN%255D%2BGET%2Bhttp://www.ncsanj.com/asp//C
omposeMessage.asp?RecId=1&src=board%2B%255B0,386
9,5902%255D%2B-%253E+%5B0,4020,6039%5D+-%3E,No referrer,35
168,/asp/Games_standings.asp?DivId=B10D,No referrer,34
169,/asp/Games_standings.asp?DivId=B14C,No referrer,34
170,/asp/Games_Standings.asp?DivId=B15B,No referrer,34
171,/asp/Clubs_Display.asp?ClubId=81,No referrer,34
172,/asp/External_links_2.asp,No referrer,34
173,/asp/ComposeMessage.asp?RecId=106&src=club,No referrer,34
174,/asp/Field_Directions.asp?ClubId=108&Field=DORCH
ESTER+SCHOOL+FIELD+%232,No referrer,34
175,/asp/Field_Directions_List.asp?ClubId=95,No referrer,34
176,/asp/Games_Sched.asp?TeamNameSel=Bayonne-Alcanta
ra,No referrer,34
177,/asp/Coaches_List_ByDiv.asp,No referrer,34
178,/asp/Field_Directions_List.asp?ClubId=84,No referrer,34
179,/asp/Field_Directions_List.asp?ClubId=93,No referrer,34
180,/asp/Clubs_Display.asp?ClubId=106,No referrer,34
181,/asp/Field_Directions_List.asp?ClubId=110,No referrer,34
182,/asp/Clubs_Display.asp?ClubId=89,No referrer,34
183,/asp/Coaches_List.asp?Mode=0&ClubId=89,No referrer,33
184,/asp/Event_NewsFlash.asp,No referrer,33
185,/asp/ComposeMessage.asp?RecId=77&src=club,No referrer,33
186,/asp/Games_Standings.asp?DivId=B11BW,No referrer,33
187,/asp/Games_standings.asp?DivId=B13D,No referrer,33
188,/asp/Games_Standings.asp?DivId=G12CB,No referrer,33
189,/asp/Field_Directions_List.asp?ClubId=74,No referrer,33
190,/asp/ComposeMessage.asp?RecId=102&src=club,No referrer,32
191,/asp/Field_Directions_List.asp?ClubId=89,No referrer,32
192,/asp/Games_Sched.asp?TeamNameSel=Bayonne-Sprague
,No referrer,32
193,/asp/Games_Sched_Print.asp?TeamNameSel=DenofLion
s-Machado,No referrer,32
194,/asp/ComposeMessage.asp?RecId=1&src=board++GET+h
ttp://www.ncsanj.com/asp//ComposeMessage.asp?Rec
Id=1&src=board+%5B0,3936,5969%5D+-%3E+,No referrer,32
195,/asp/Games_Sched.asp?TeamNameSel=Bayonne-Pereira
,No referrer,32
196,/asp/ComposeMessage.asp?RecId=101&src=club,No referrer,32
197,/asp/History/Hst_Main.asp,No referrer,31
198,/asp/Menu_REF.asp,No referrer,31
199,/asp/Coaches_List.asp?Mode=0&ClubId=101,No referrer,31
200,/asp/Field_Directions_List.asp?ClubId=83,No referrer,31
201,/asp/ComposeMessage.asp?RecId=100&src=club,No referrer,31
202,/asp/ComposeMessage.asp?RecId=81&src=club,No referrer,31
203,/asp/Games_standings.asp?DivId=G13A,No referrer,31
204,/directions/statan_direct.htm,No referrer,30
205,/asp/ComposeMessage.asp?RecId=85&src=club,No referrer,30
206,/asp/Field_Directions_List.asp?ClubId=81,No referrer,30
207,/assets/images/lightBlueBG.gif,No referrer,30
208,/asp/Games_Standings.asp?DivID=G09B,No referrer,30
209,/asp/Coaches_List.asp?Mode=0&ClubId=81,No referrer,30
210,/calendar.htm,No referrer,30
211,/asp/Field_Directions.asp?ClubId=96&Field=Mahwah
+High+School,No referrer,29
212,/asp/Games_Sched_ByClub.asp?ClubNameSel=Thistle,No referrer,29
213,/asp/ComposeMessage.asp?RecId=84&src=club,No referrer,29
214,/asp/Field_Directions_List.asp?ClubId=118,No referrer,29
215,/asp/Field_Directions_List.asp?ClubId=64,No referrer,29
216,/asp/Games_Standings.asp?DivId=B14A,No referrer,29
217,/asp/ComposeMessage.asp?RecId=70&src=club,No referrer,29
218,/directions/nohaledon_direct.htm,No referrer,29
219,/Directall.doc,No referrer,28
220,/asp/Field_Directions_List.asp?ClubId=109,No referrer,28
221,/asp/ComposeMessage.asp?RecId=104&src=club,No referrer,28
222,/asp/Field_Directions.asp?ClubId=84&Field=Charle
s+DeWolf,No referrer,28
223,/directions/cougar_direct.htm,No referrer,27
224,/directions/cornwall_direct.htm,No referrer,27
225,/asp/Forum/Forum_list.asp?TopicID=1,No referrer,27
226,/asp/Games_Sched_Print.asp?TeamNameSel=DenofLion
s-Bertolo,No referrer,27
227,/asp/Select/Slct_Welcome.asp,No referrer,26
228,/asp/Clubs_Display.asp?ClubId=118,No referrer,26
229,/asp/Field_Directions.asp?ClubId=70&Field=COMMUN
ITY+PARK,No referrer,26
230,/directions/monroe_direct.htm,No referrer,26
231,/directions/shoot_direct.htm,No referrer,26
232,/directions/fairlawn_direct.htm,No referrer,25
233,/asp/Games_Sched.asp?TeamNameSel=RamValleySC-Lus
k,No referrer,25
234,/asp/Directions_Club_List.asp,No referrer,25
235,/directions/spartans_direct.htm,No referrer,25
236,/feedback.htm,No referrer,25
237,/docs/By-Laws_2003.doc,No referrer,25
238,/asp/Games_Sched.asp?TeamNameSel=RamValleySC-Rai
nford,No referrer,25
239,/directions/orange_direct.htm,No referrer,25
240,/asp/Field_Directions.asp?ClubId=70&Field=COOLID
GE+SCHOOL,No referrer,24
241,/directions/kinnelon_direct.htm,No referrer,24
242,/directions/bayonne_direct.htm,No referrer,24
243,/directions/maroons_direct.htm,No referrer,24
244,/directions/aviators_direct.htm,No referrer,24
245,/directions/dragon_direct.htm,No referrer,24
246,/asp/board_list.asp,No referrer,24
247,/asp/Coaches_List.asp?Mode=0&ClubId=82,No referrer,24
248,/directions/pioneer_direct.htm,No referrer,24
249,/asp/Clubs_Display.asp?ClubId=113,No referrer,24
250,/website.htm,No referrer,24
251,/asp/Games_Standings.asp?DivId=B08D,No referrer,23
252,/asp/Coaches_List.asp?Mode=0&ClubId=96,No referrer,23
253,/UnderConstruction.htm,No referrer,23
254,/directions/thistle_direct.htm,No referrer,23
255,/asp/Coaches_List.asp?Mode=0&ClubId=106,No referrer,23
256,/asp/Coaches_List.asp?Mode=0&ClubId=117,No referrer,23
257,/asp/Coaches_List.asp?Mode=0&ClubId=85,No referrer,23
258,/asp/Clubs_Display.asp?ClubId=86,No referrer,23
259,/asp/login.asp,No referrer,23
260,/asp/Coaches/Coaches_Main.asp,No referrer,22
261,/asp/Coaches_List.asp?Mode=0&ClubId=100,No referrer,22
262,/asp/Field_Directions.asp?ClubId=101&Field=Glen+
School,No referrer,22
263,/asp/Field_Directions.asp?ClubId=85&Field=TWINBO
RO+1,No referrer,22
264,/asp/Games_Standings.asp?DivId=B12P,No referrer,22
265,/directions/pasco_direct.htm,No referrer,22
266,/directions/bergencats_direct.htm,No referrer,22
267,/docs/June8+pres+meet.doc,No referrer,22
268,/asp/Field_Directions.asp?ClubId=107&Field=TISDA
LE,No referrer,22
269,/asp/Games_Sched.asp?TeamNameSel=Stingrays-WankG
U9B,No referrer,22
270,/asp/Coaches_List.asp?Mode=0&ClubId=105,No referrer,22
271,/asp/Coaches_List.asp?Mode=0&ClubId=84,No referrer,22
272,/directions/bergenraid_direct.htm,No referrer,21
273,/asp/Games_Standings.asp?DivId=G19BB,No referrer,21
274,/asp/Coaches_List.asp?Mode=0&ClubId=158,No referrer,21
275,/asp/Field_Directions_List.asp?ClubId=121,No referrer,21
276,/directions/bergenfield_direct.htm,No referrer,21
277,/asp/Field_Directions.asp?ClubId=84&Field=Kenned
y+Field,No referrer,21
278,/_vti_bin/shtml.dll/asp/Default.asp/map,No referrer,21
279,/asp/Games_Standings.asp?DivID=B11E,No referrer,21
280,/directions/dumont_direct.htm,No referrer,21
281,/directions/central_direct.htm,No referrer,21
282,/asp/Games_Standings.asp?DivID=B17A,No referrer,21
283,/directions/ramapoval_direct.htm,No referrer,21
284,/asp/Field_Directions.asp?ClubId=187&Field=Veter
ans+Field,No referrer,20
285,/asp/Field_Directions.asp?ClubId=98&Field=St%2E+
Joseph+Regional+High+School+GRASS+FIELDS,No referrer,20
286,/asp/Field_Directions.asp?ClubId=70&Field=LINCOL
N+SCHOOL%2D+Lower,No referrer,20
287,/asp/Field_Directions.asp?ClubId=70&Field=SICOMA
C+SCHOOL,No referrer,20
288,/asp/Field_Directions.asp?ClubId=65&Field=MIDLAN
D+PARK+HIGH+SCHOOL,No referrer,20
289,/asp/Coaches_List.asp?Mode=0&ClubId=139,No referrer,20
290,/asp/Coaches_List.asp?Mode=0&ClubId=186,No referrer,20
291,/directions/nationals_direct.htm,No referrer,20
292,/directions/ironbound_direct.htm,No referrer,20
293,/asp/Coaches_List.asp?Mode=0&ClubId=112,No referrer,20
294,/asp/Games_Sched.asp?TeamNameSel=RamValleySC-Mai
orano,No referrer,20
295,/directions/american_direct.htm,No referrer,19
296,/directions/pequa_direct.htm,No referrer,19
297,/directions/norockland_direct.htm,No referrer,19
298,/asp/Field_Directions.asp?ClubId=69&Field=Torne+
Valley,No referrer,19
299,/asp/Field_Directions_List.asp?ClubId=192,No referrer,19
300,/directions/torpedo_direct.htm,No referrer,19
301,/asp/Field_Directions.asp?ClubId=99&Field=REAGAN
+FIELD,No referrer,19
302,/asp/Field_Directions.asp?ClubId=98&Field=Crestw
ood+Lake+Red+Barn,No referrer,19
303,/directions/waynesoccer_direct.htm,No referrer,19
304,/asp/field_directions_list.asp,No referrer,19
305,/asp/Games_Standings.asp?DivID=G11A,No referrer,19
306,/asp/Field_Directions.asp?ClubId=98&Field=Bogert
+School,No referrer,19
307,/asp/Games_Standings.asp?DivID=G10C,No referrer,19
308,/Field_Directions_List.asp,No referrer,19
309,/asp/Contact_NCSA.asp,No referrer,19
310,/asp/Coaches_List.asp?Mode=0&ClubId=138,No referrer,19
311,/asp/Games_Sched.asp?TeamNameSel=RamValleySC-Sim
mons,No referrer,18
312,/directions/stingray_direct.htm,No referrer,18
313,/asp/Coaches_List.asp?Mode=0&ClubId=78,No referrer,18
314,/asp/Coaches_List.asp?Mode=0&ClubId=65,No referrer,18
315,/asp/Games_Standings.asp?DivID=G10E,No referrer,18
316,/asp/Field_Directions.asp?ClubId=81&Field=SUFFER
N+MIDDLE+SCHOOL+%232,No referrer,18
317,/asp/Field_Directions_List.asp?ClubId=186,No referrer,18
318,/asp/Field_Directions_List.asp?ClubId=72,No referrer,18
319,/asp/Field_Directions.asp?ClubId=182&Field=JOHNS
ON+PARK+2+TURF,No referrer,18
320,/asp/Field_Directions.asp?ClubId=96&Field=Ramapo
+Ridge+School+%2D+Mahwah,No referrer,18
321,/asp/Field_Directions_List.asp?ClubId=138,No referrer,18
322,/asp/Field_Directions_List.asp?ClubId=139,No referrer,18
323,/asp/Coaches_List.asp?Mode=0&ClubId=110,No referrer,18
324,/asp/Coaches_List.asp?Mode=0&ClubId=181,No referrer,18
325,/directions/hudsonvalley_direct.htm,No referrer,18
326,/asp/Field_Directions.asp?ClubId=139&Field=Msgr%
2E+Owens+Field+%2D+Secondary+Full%2DSided+Field,No referrer,18
327,/asp/Games_Sched.asp?TeamNameSel=Stingrays-Clark
,No referrer,18
328,/asp/Coaches_List.asp?Mode=0&ClubId=169,No referrer,18
329,/asp/Games_Standings.asp?DivID=B12D,No referrer,18
330,/directions/elizabeth_direct.htm,No referrer,18
331,/asp/adm/Adm_Directions_Display.asp?ClubId=138&F
ield=Emerson+High+School+Graduation+Field,No referrer,17
332,/asp/clubs.asp,No referrer,17
333,/directions/parsippany_direct.htm,No referrer,17
334,/directions/nasa_direct.htm,No referrer,17
335,/asp/ComposeMessage.asp?RecId=184&src=club,No referrer,17
336,/asp/Field_Directions.asp?ClubId=65&Field=North+
Haledon+Recreation,No referrer,17
337,/asp/Coaches_List.asp?Mode=0&ClubId=67,No referrer,17
338,/directions/blackhawk_direct.htm,No referrer,17
339,/asp/Coaches_List.asp?Mode=0&ClubId=103,No referrer,17
340,/asp/ComposeMessage.asp?RecId=139&src=club,No referrer,17
341,/asp/Field_Directions.asp?ClubId=96&Field=Fardal
e,No referrer,17
342,/asp/Coaches_List.asp?Mode=0&ClubId=182,No referrer,17
343,/asp/Field_Directions.asp?ClubId=104&Field=Munic
ipal+Field+%28Turf%29,No referrer,17
344,/asp/Directions_club_list.asp,No referrer,17
345,/asp/Games_Sched.asp?TeamNameSel=RamValleySC-Mit
ts,No referrer,17
346,/docs/Spring2008DivisionChampions.xls,No referrer,17
347,/asp/Games_Sched.asp?TeamNameSel=Stingrays-Delos
%20Reyes,No referrer,17
348,/asp/Games_Sched.asp?TeamNameSel=RamValleySC-Tuy
suzian,No referrer,17
349,/asp/Games_Standings.asp?DivID=G12E,No referrer,17
350,/images/home72+copy.JPG,No referrer,17
351,/asp/Games_Sched.asp?TeamNameSel=RamValleySC-Cho
clin,No referrer,17
352,/asp/Games_Sched.asp?TeamNameSel=RamValleySC-Pal
mer,No referrer,17
353,/asp/Clubs_Display.asp?ClubId=169,No referrer,17
354,/asp/Field_Directions.asp?ClubId=103&Field=FELIX
+FESTA,No referrer,16
355,/asp/Field_Directions.asp?ClubId=84&Field=Harrin
gton+Park+Middle+School,No referrer,16
356,/asp/Field_Directions.asp?ClubId=84&Field=Chestn
ut+Field,No referrer,16
357,/directions/tiger_direct.htm,No referrer,16
358,/asp/Coaches_List.asp?Mode=0&ClubId=75,No referrer,16
359,/asp/Field_Directions.asp?ClubId=77&Field=Hillsi
de+School,No referrer,16
360,/asp/Games_Standings.asp?DivID=B09CB,No referrer,16
361,/asp/Field_Directions.asp?ClubId=65&Field=Hawtho
rne+High+School,No referrer,16
362,/asp/Games_Standings.asp?DivID=G11D,No referrer,16
363,/asp/Field_Directions.asp?ClubId=102&Field=McCoo
g+Park,No referrer,16
364,/asp/Games_Sched_SC.asp,No referrer,16
365,/asp/Coaches_List.asp?Mode=0&ClubId=104,No referrer,16
366,/asp/Games_Standings.asp?DivID=B14B,No referrer,16
367,/asp/Field_Directions.asp?ClubId=104&Field=Fairl
eigh+Dickinson+University,No referrer,16
368,/asp/ComposeMessage.asp?RecId=186&src=club,No referrer,16
369,/docs/Unpaid_Refree_Form.doc,No referrer,16
370,/asp/Field_Directions.asp?ClubId=96&Field=RAMAPO
+RIDGE+SCHOOL+%2D+MAHWAH+%233,No referrer,16
371,/asp/Coaches_List.asp?Mode=0&ClubId=141,No referrer,16
372,/asp/Clubs_Display.asp?ClubId=185,No referrer,16
373,/asp/Field_Directions_List.asp?ClubId=184,No referrer,16
374,/asp/Field_Directions_List.asp?ClubId=144,No referrer,16
375,/asp/Games_Sched_Print.asp?TeamNameSel=DenofLion
s-Amorim,No referrer,16
376,/asp/Field_Directions_List.asp?ClubId=170,No referrer,16
377,/directions/parkridge_direct.htm,No referrer,16
378,/asp/ComposeMessage.asp?RecId=141&src=club,No referrer,16
379,/asp/Coaches_List.asp?Mode=0&ClubId=173,No referrer,16
380,/asp/Field_Directions.asp?ClubId=69&Field=RENAIS
SANCE+FAIRE+SMALL,No referrer,15
381,/asp/Games_Sched.asp?TeamNameSel=RamValleySC-Zen
dell,No referrer,15
382,/asp/Coaches_List.asp?Mode=0&ClubId=179,No referrer,15
383,/asp/Field_Directions_List.asp?ClubId=182,No referrer,15
384,/asp/Field_Directions.asp?ClubId=95&Field=Bergen
+County+Sports+Complex,No referrer,15
385,/asp/Games_Standings.asp?DivId=B15A,No referrer,15
386,/asp/Field_Directions.asp?ClubId=94&Field=DePaul
+Catholic+H%2ES%2E,No referrer,15
387,/asp/Coaches_List.asp?Mode=0&ClubId=98,No referrer,15
388,/asp/Field_Directions.asp?ClubId=111&Field=JFK+S
CHOOL,No referrer,15
389,/asp/Games_Sched.asp?TeamNameSel=RamValleySC-Fol
lini,No referrer,15
390,/asp/Field_Directions.asp?ClubId=104&Field=TENAF
LY+HIGH+SCHOOL+%231,No referrer,15
391,/asp/Field_Directions.asp?ClubId=77&Field=NVRHS+
%2D+Demarest+Upper,No referrer,15
392,/asp/Games_Standings.asp?DivID=G08C,No referrer,15
393,/asp/Coaches_List.asp?Mode=0&ClubId=69,No referrer,15
394,/asp/Field_Directions.asp?ClubId=77&Field=WAKELE
E+FIELD+2,No referrer,15
395,/asp/Field_Directions.asp?ClubId=91&Field=ROOSEV
ELT+SCHOOL,No referrer,15
396,/asp/Field_Directions.asp?ClubId=112&Field=HIGH+
MOUNTAIN+SCHOOL,No referrer,15
397,/asp/Coaches_List.asp?Mode=0&ClubId=73,No referrer,15
398,/asp/Games_Sched.asp?TeamNameSel=Stingrays-WankG
U12,No referrer,15
399,/asp/Clubs_Display.asp?ClubId=158,No referrer,15
400,/asp/Field_Directions.asp?ClubId=179&Field=Morri
s+Catholic+High+School,No referrer,15
401,/asp/Field_Directions.asp?ClubId=65&Field=WILLOW
+FIELD,No referrer,15
402,/asp/Field_Directions.asp?ClubId=144&Field=Brook
dale+Park+%22softball%22,No referrer,15
403,/asp/Field_Directions.asp?ClubId=179&Field=Morri
s+Catholic,No referrer,15
404,/asp/Field_Directions.asp?ClubId=83&Field=WEEQUA
HIC+PARK+D,No referrer,14
405,/asp/Field_Directions.asp?ClubId=105&Field=FLOOD
S+HILL,No referrer,14
406,/asp/Field_Directions.asp?ClubId=117&Field=JEFFE
RSON+SCHOOL+FIELD,No referrer,14
407,/asp/Field_Directions.asp?ClubId=111&Field=BARBO
UR+POND+PARK+%233,No referrer,14
408,/asp/Field_Directions.asp?ClubId=93&Field=Center
+Rec%2FFair+Lawn+HS,No referrer,14
409,/asp/Field_Directions_List.asp?ClubId=141,No referrer,14
410,/asp/Coaches_List.asp?Mode=0&ClubId=187,No referrer,14
411,/asp/Field_Directions.asp?ClubId=108&Field=FIELD
STONE+FIELD+%232,No referrer,14
412,/asp/Field_Directions.asp?ClubId=77&Field=Schuab
le+Field,No referrer,14
413,/asp/Field_Directions.asp?ClubId=106&Field=WEEQU
AHIC+PARK+A+%2D+Newark,No referrer,14
414,/asp/Games_Standings.asp?DivID=B10A,No referrer,14
415,/asp/Field_Directions.asp?ClubId=98&Field=Brooks
ide+School,No referrer,14
416,/asp/Games_Standings.asp?DivID=B09DB,No referrer,14
417,/asp/adm/Adm_Directions_Display.asp?ClubId=69&Fi
eld=RENAISSANCE+FAIRE+SMALL,No referrer,14
418,/asp/Games_Standings.asp?DivID=G19D,No referrer,14
419,/asp/Coaches_List.asp?Mode=0&ClubId=93,No referrer,14
420,/asp/Clubs_Display.asp?ClubId=139,No referrer,14
421,/asp/Field_Directions.asp?ClubId=141&Field=Tambl
yn+Field,No referrer,14
422,/asp/ComposeMessage.asp?RecId=173&src=club,No referrer,14
423,/asp/Field_Directions.asp?ClubId=183&Field=Memor
ial+Park,No referrer,14
424,/asp/History/Spring_2003/Hst_Games_Score.asp,No referrer,14
425,/asp/Field_Directions.asp?ClubId=98&Field=Presen
tation+Church,No referrer,14
426,/asp/Field_Directions_List.asp?ClubId=187,No referrer,14
427,/asp/Field_Directions.asp?ClubId=170&Field=Lyndh
urst+Rec+Center+Field+%234,No referrer,14
428,/asp/Field_Directions.asp?ClubId=73&Field=FABER+
FIELD+%231,No referrer,14
429,/asp/Field_Directions.asp?ClubId=68&Field=Stephe
n+Gregg+Park+Quad,No referrer,14
430,/asp/Field_Directions.asp?ClubId=70&Field=EISENH
OWER+SCHOOL,No referrer,14
431,/asp/Field_Directions.asp?ClubId=112&Field=WOODS
IDE+AVENUE+SCHOOL,No referrer,14
432,/asp/Field_Directions_List.asp?ClubId=185,No referrer,14
433,/asp/Field_Directions.asp?ClubId=117&Field=VIVYE
N+FIELD,No referrer,14
434,/asp/Field_Directions.asp?ClubId=73&Field=GLEN+R
OCK+HIGH+SCHOOL+SLOPED+FIELD,No referrer,14
435,/asp/Field_Directions.asp?ClubId=99&Field=FRONT+
FIELD,No referrer,13
436,/asp/Field_Directions.asp?ClubId=83&Field=WEEQUA
HIC+PARK+C,No referrer,13
437,/asp/Coaches_List.asp?Mode=0&ClubId=74,No referrer,13
438,/asp/Field_Directions.asp?ClubId=138&Field=Villa
no+School,No referrer,13
439,/asp/Games_Sched_Print.asp?TeamNameSel=DenofLion
s-PereiraBU9,No referrer,13
440,/asp/Coaches_List.asp?Mode=0&ClubId=77,No referrer,13
441,/asp/ComposeMessage.asp?RecId=65&src=club,No referrer,13
442,/asp/ComposeMessage.asp?RecId=185&src=club,No referrer,13
443,/asp/Field_Directions.asp?ClubId=108&Field=STONY
+BROOK,No referrer,13
444,/asp/ComposeMessage.asp?RecId=182&src=club,No referrer,13
445,/asp/Clubs_Display.asp?ClubId=170,No referrer,13
446,/asp/ComposeMessage.asp?RecId=179&src=club,No referrer,13
447,/asp/Field_Directions.asp?ClubId=105&Field=DEHAR
T+PARK,No referrer,13
448,/asp/adm/Adm_Games_List_All.asp?SelBy=REF,No referrer,13
449,/asp/Field_Directions_List.asp?ClubId=206,No referrer,13
450,/asp/Field_Directions.asp?ClubId=102&Field=Shai+
Shaknai%232+%28JFK+School%29,No referrer,13
451,/asp/Field_Directions.asp?ClubId=185&Field=McKeo
wn+Field,No referrer,13
452,/asp/Field_Directions.asp?ClubId=101&Field=BEN+F
RANKLIN+MIDDLE+SCHOOL+%232,No referrer,13
453,/asp/Coaches_List.asp?Mode=0&ClubId=111,No referrer,13
454,/asp/Coaches_List.asp?Mode=0&ClubId=99,No referrer,13
455,/asp/Field_Directions_List.asp?ClubId=179,No referrer,13
456,/asp/Field_Directions.asp?ClubId=103&Field=ZUKOR
+PARK,No referrer,13
457,/asp/Field_Directions.asp?ClubId=173&Field=Alber
t+Pomponio+Field,No referrer,13
458,/asp/Field_Directions.asp?ClubId=65&Field=HIGHLA
ND+SCHOOL,No referrer,13
459,/asp/Coaches_List.asp?Mode=0&ClubId=102,No referrer,13
460,/asp/Field_Directions.asp?ClubId=103&Field=KENNE
DY+DELLS+PARK+%28NORTH+Main+Street%2C+New+City%2
C+N,No referrer,13
461,/asp/Field_Directions.asp?ClubId=110&Field=HARVE
Y+%232,No referrer,13
462,/asp/Field_Directions.asp?ClubId=108&Field=EMERS
ON+HIGH+SCHOOL,No referrer,13
463,/asp/Field_Directions.asp?ClubId=108&Field=VAN+S
AUN+PARK,No referrer,13
464,/asp/Coaches_List.asp?Mode=0&ClubId=206,No referrer,13
465,/asp/Coaches_List.asp?Mode=0&ClubId=201,No referrer,13
466,/asp/Field_Directions.asp?ClubId=186&Field=Hobok
en+HS,No referrer,12
467,/asp/Field_Directions.asp?ClubId=75&Field=WOODLA
ND+PARK,No referrer,12
468,/asp/ComposeMessage.asp?RecId=138&src=club,No referrer,12
469,/asp/Field_Directions.asp?ClubId=77&Field=Memori
al+Haworth,No referrer,12
470,/asp/Field_Directions.asp?ClubId=95&Field=N%2Fa,No referrer,12
471,/asp/Field_Directions.asp?ClubId=98&Field=St%2E+
